10,11,12,13,14,15,16,17,18,19,20,21,22
0.000086,0.000341,0.000359,0.000972,0.001731,0.003401,0.007034,0.014227,0.029621,0.062157,0.124824,0.252890,0.520382
0.000170,0.000488,0.000802,0.001495,0.003164,0.006115,0.012210,0.024982,0.051776,0.105785,0.214764,0.430063,0.871714
0.000462,0.000918,0.001786,0.003494,0.006737,0.014009,0.027142,0.056796,0.117575,0.228623,0.452681,0.903982,1.797151
0.000525,0.001062,0.002195,0.004304,0.007863,0.016614,0.034363,0.065330,0.133842,0.259243,0.522860,0.983063,1.980828
0.001036,0.002034,0.003238,0.006509,0.013797,0.026093,0.054468,0.105865,0.206972,0.411374,0.832742,1.666506,3.172745
