10,11,12,13,14,15,16,17,18,19,20,21,22
0.000055,0.000166,0.000406,0.000770,0.001676,0.003276,0.007095,0.014673,0.030345,0.066098,0.126351,0.260405,0.532303
0.000055,0.000154,0.000372,0.000763,0.001602,0.003347,0.007033,0.014394,0.030229,0.064635,0.124903,0.257134,0.527329
0.000061,0.000082,0.000188,0.000421,0.000902,0.001855,0.003878,0.007872,0.015722,0.033211,0.069349,0.137190,0.281053
0.000066,0.000095,0.000198,0.000341,0.000727,0.001501,0.002978,0.005683,0.012770,0.025598,0.044400,0.090894,0.199540
0.000078,0.000107,0.000156,0.000300,0.000560,0.001135,0.002336,0.004868,0.009417,0.017965,0.035563,0.067436,0.140353
0.000657,0.000912,0.000271,0.000364,0.000833,0.000910,0.004026,0.005060,0.009480,0.019246,0.029378,0.054349,0.107883
