10,11,12,13,14,15,16,17,18,19,20,21,22
0.000097,0.000180,0.000510,0.000925,0.002090,0.003824,0.007937,0.016404,0.033568,0.072138,0.144561,0.286322,0.616407
0.000119,0.000235,0.000683,0.001110,0.002286,0.004624,0.009237,0.019101,0.038740,0.080969,0.162458,0.324005,0.681645
0.000193,0.000260,0.000604,0.001162,0.002336,0.004714,0.009450,0.019299,0.039390,0.083220,0.162808,0.345526,0.676670
0.000147,0.000245,0.000627,0.001165,0.002387,0.004718,0.009768,0.019609,0.039823,0.082770,0.165367,0.329453,0.676254
0.000226,0.000270,0.000675,0.001195,0.002711,0.005013,0.009733,0.019395,0.039882,0.085517,0.163134,0.336719,0.680284
0.000219,0.000373,0.000876,0.001541,0.003678,0.006228,0.011611,0.020442,0.042528,0.089545,0.161250,0.334606,0.689551
