10,11,12,13,14,15,16,17,18,19,20,21,22
0.000091,0.000231,0.000360,0.000860,0.001689,0.003612,0.006815,0.014280,0.029919,0.063185,0.124532,0.259675,0.523549
0.000094,0.000192,0.000383,0.000883,0.001682,0.003466,0.006854,0.014168,0.030170,0.062376,0.127140,0.259108,0.535634
0.000187,0.000115,0.000304,0.000527,0.000990,0.002049,0.003895,0.007888,0.015878,0.032954,0.067405,0.136187,0.272853
0.000151,0.000189,0.000283,0.000513,0.000928,0.001579,0.003111,0.005804,0.012397,0.026411,0.054101,0.106480,0.221524
0.000196,0.000246,0.000242,0.000493,0.000652,0.001338,0.002584,0.005367,0.009162,0.018981,0.039945,0.076462,0.139911
0.000439,0.000206,0.000287,0.000498,0.000905,0.002036,0.002514,0.004309,0.007495,0.016879,0.037289,0.054560,0.110761
