10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000079,0.000163,0.000359,0.000737,0.001413,0.002984,0.006742,0.012666,0.024176,0.049794,0.102939,0.214805,0.450050,0.947834,1.803231
0.000122,0.000201,0.000405,0.000766,0.001548,0.003214,0.006948,0.013742,0.027096,0.054586,0.112958,0.235548,0.467512,0.972597,2.006462
0.000247,0.000249,0.000377,0.000755,0.001255,0.002840,0.005679,0.008380,0.023154,0.044292,0.077142,0.182938,0.290078,0.795004,1.480177
0.000310,0.000287,0.000530,0.000847,0.001506,0.002703,0.003431,0.009635,0.021667,0.035059,0.054706,0.109492,0.336195,0.603192,1.578943
0.000380,0.000464,0.000545,0.001038,0.001358,0.002283,0.003654,0.006941,0.011856,0.024478,0.045187,0.100475,0.225930,0.396601,0.861777
0.000642,0.000743,0.000786,0.001301,0.001639,0.002046,0.003109,0.006615,0.011943,0.027784,0.044728,0.109466,0.228947,0.326137,0.726474
