10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000045,0.000117,0.000311,0.000660,0.001406,0.002913,0.005749,0.011761,0.025744,0.054226,0.107237,0.212842,0.430253,0.883504,1.833111
0.000037,0.000141,0.000329,0.000710,0.001492,0.003109,0.006382,0.012737,0.026844,0.055126,0.111340,0.226681,0.466125,0.969786,2.003292
0.000037,0.000099,0.000212,0.000697,0.001538,0.002485,0.004220,0.009294,0.023159,0.048269,0.098199,0.186161,0.404318,0.641450,1.583324
0.000026,0.000062,0.000160,0.000409,0.000843,0.001688,0.005767,0.007241,0.018029,0.044443,0.061800,0.145552,0.256683,0.601952,1.244517
0.000040,0.000058,0.000108,0.000374,0.000770,0.001805,0.003224,0.005112,0.011847,0.021405,0.048166,0.090097,0.282662,0.421584,0.853302
0.000689,0.000088,0.000175,0.000324,0.000727,0.001418,0.003774,0.010332,0.013835,0.020518,0.050239,0.093757,0.181488,0.365946,0.735132
