10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000041,0.000133,0.000319,0.000675,0.001450,0.002929,0.006017,0.012320,0.026477,0.055037,0.107341,0.220495,0.440623,0.907224,1.846546
0.000149,0.000145,0.000343,0.000745,0.001547,0.003224,0.006653,0.013560,0.028329,0.058860,0.116182,0.236976,0.484294,1.002633,2.042077
0.000037,0.000065,0.000183,0.000400,0.000844,0.001753,0.003616,0.007284,0.014968,0.030194,0.064764,0.128066,0.258353,0.529335,1.092071
0.000031,0.000062,0.000100,0.000256,0.000540,0.001034,0.002128,0.004237,0.008438,0.017100,0.034789,0.075448,0.145817,0.298095,0.612218
0.000043,0.000090,0.000144,0.000247,0.000430,0.000819,0.001671,0.002926,0.005805,0.011798,0.023748,0.050263,0.101774,0.202032,0.431043
0.000302,0.003826,0.000259,0.000386,0.000580,0.001177,0.001843,0.003332,0.005890,0.015489,0.043189,0.051650,0.083460,0.171351,0.353157
