10,11,12,13,14,15,16,17,18,19,20,21,22
0.000081,0.000167,0.000362,0.001059,0.001856,0.003453,0.006922,0.013696,0.028423,0.060062,0.123082,0.251118,0.519180
0.000127,0.000242,0.000492,0.000991,0.002062,0.004137,0.008276,0.016779,0.034745,0.073073,0.146227,0.300757,0.611695
0.000124,0.000226,0.000554,0.001012,0.002051,0.004248,0.008461,0.016865,0.035878,0.072967,0.150809,0.301917,0.606371
0.000119,0.000259,0.000560,0.001082,0.002103,0.004259,0.008593,0.017985,0.035496,0.073741,0.147451,0.303578,0.614655
0.000142,0.000253,0.000530,0.001230,0.002114,0.004225,0.008622,0.017149,0.035559,0.074868,0.146747,0.299112,0.608084
0.000384,0.000302,0.000787,0.001376,0.002550,0.004762,0.012476,0.018768,0.037664,0.077510,0.149731,0.303549,0.604507
