10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000041,0.000127,0.000321,0.000696,0.001467,0.002988,0.005896,0.012163,0.026581,0.052818,0.106729,0.221157,0.439063,0.902541,1.816150
0.000048,0.000144,0.000344,0.000753,0.001541,0.003220,0.006573,0.013874,0.027749,0.058551,0.114309,0.233998,0.475428,0.997969,2.059116
0.000038,0.000077,0.000261,0.000591,0.000944,0.002137,0.005020,0.009596,0.015754,0.044223,0.075459,0.198434,0.352952,0.649658,1.625696
0.000036,0.000079,0.000177,0.000363,0.000717,0.001749,0.003133,0.006951,0.010524,0.020148,0.068242,0.148714,0.250745,0.582230,1.049303
0.000058,0.000100,0.000216,0.000455,0.000834,0.001505,0.003157,0.004753,0.009990,0.022326,0.048412,0.091575,0.169435,0.343450,0.748654
0.000616,0.000638,0.000228,0.000390,0.000829,0.002034,0.002219,0.005937,0.017637,0.033419,0.042439,0.076373,0.117210,0.217481,0.545387
