10,11,12,13,14,15,16,17,18,19,20,21,22
0.000075,0.000166,0.000399,0.000845,0.001729,0.003381,0.006982,0.013980,0.029836,0.062376,0.126639,0.254280,0.523831
0.000104,0.000223,0.000515,0.001088,0.002005,0.003982,0.008323,0.016980,0.033655,0.073158,0.145872,0.292964,0.606216
0.000128,0.000226,0.000540,0.001078,0.002109,0.004276,0.008470,0.016988,0.035048,0.072047,0.145839,0.303225,0.603837
0.000121,0.000292,0.000517,0.001000,0.002117,0.004154,0.008756,0.017351,0.035024,0.072226,0.146333,0.299087,0.608045
0.000150,0.000300,0.000527,0.001111,0.002396,0.004655,0.008531,0.017758,0.034975,0.073183,0.141899,0.296552,0.609011
0.000307,0.000497,0.000571,0.001462,0.002525,0.004752,0.009115,0.023857,0.036232,0.081832,0.148910,0.299245,0.614227
