10,11,12,13,14,15,16,17
0.001042,0.003838,0.016766,0.062506,0.246974,1.097258,5.293853,22.882736
0.001392,0.005299,0.016900,0.066725,0.259594,1.133349,5.380394,23.093021
0.001282,0.003915,0.011139,0.038628,0.136829,0.533210,2.346913,11.155019
0.001543,0.003281,0.009127,0.026281,0.082703,0.313369,1.292258,6.091901
0.001601,0.003256,0.006939,0.025453,0.082984,0.296168,1.156392,4.864997
0.046999,0.007640,0.022398,0.049839,0.129229,1.272668,1.760281,10.711170
