10,11,12,13,14,15,16,17,18,19,20,21,22
0.000061,0.000151,0.000334,0.000765,0.001633,0.003293,0.006834,0.014709,0.030080,0.069288,0.125790,0.254578,0.518854
0.000056,0.000161,0.000338,0.000758,0.001569,0.003281,0.007139,0.014158,0.029863,0.061799,0.123084,0.250963,0.517646
0.000059,0.000156,0.000179,0.000392,0.000868,0.001736,0.003644,0.007416,0.015130,0.032333,0.066100,0.133234,0.269883
0.000061,0.000155,0.000201,0.000400,0.000701,0.001451,0.002968,0.006092,0.011315,0.024706,0.043197,0.089671,0.190782
0.000083,0.000176,0.000230,0.000289,0.000531,0.001018,0.002286,0.004184,0.008202,0.018104,0.032690,0.063663,0.133448
0.000083,0.000194,0.000240,0.000347,0.000560,0.002233,0.001897,0.003660,0.007081,0.014939,0.026050,0.051900,0.103312
