10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000074,0.000156,0.000334,0.000693,0.001404,0.002885,0.005942,0.012739,0.025099,0.049199,0.107466,0.209398,0.447219,0.940235,1.787169
0.000177,0.000236,0.000581,0.000864,0.001624,0.003313,0.007072,0.014287,0.028114,0.058084,0.118045,0.238148,0.492807,0.987523,2.041493
0.000219,0.000241,0.000350,0.000799,0.001463,0.002201,0.004380,0.013404,0.017900,0.049531,0.086200,0.222211,0.399333,0.676863,1.335370
0.000300,0.000351,0.000443,0.000673,0.001053,0.002293,0.002734,0.006899,0.021507,0.034866,0.065057,0.123654,0.238182,0.451931,0.997939
0.000409,0.000495,0.000580,0.000757,0.001220,0.002076,0.003543,0.006053,0.008633,0.026198,0.056632,0.113555,0.148226,0.316706,0.815418
0.005808,0.000813,0.000982,0.001226,0.001620,0.002317,0.003536,0.007483,0.009109,0.019103,0.049546,0.086597,0.187878,0.247187,0.549980
