10,11,12,13,14,15,16,17
0.001066,0.003936,0.015660,0.059843,0.249880,1.100198,5.379784,22.950077
0.001286,0.004549,0.014668,0.056086,0.229584,0.985213,5.041554,21.877592
0.001117,0.003370,0.009438,0.033510,0.125414,0.467003,2.060918,10.415937
0.000974,0.002579,0.006607,0.023698,0.075310,0.283819,1.138086,5.656150
0.001180,0.002684,0.007071,0.020421,0.074659,0.275363,1.061588,4.382799
0.001492,0.024404,0.008748,0.023391,0.075011,0.242043,2.887687,3.969772
