10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000067,0.000153,0.000377,0.000766,0.001519,0.003339,0.006904,0.014460,0.030983,0.065134,0.123543,0.256199,0.523099,1.072304,2.195513
0.000054,0.000150,0.000330,0.000767,0.001589,0.003280,0.007047,0.014227,0.029861,0.063609,0.123601,0.251928,0.520893,1.066316,2.202564
0.000056,0.000157,0.000340,0.000383,0.000795,0.001795,0.003666,0.007383,0.015245,0.032925,0.066169,0.132340,0.269405,0.554912,1.139675
0.000063,0.000158,0.000369,0.000415,0.000855,0.001423,0.002752,0.005718,0.011875,0.025026,0.041858,0.088024,0.178094,0.368461,0.791566
0.000070,0.000174,0.000388,0.000481,0.000597,0.001077,0.002034,0.004634,0.009244,0.017245,0.033666,0.069027,0.128095,0.262174,0.531409
0.000085,0.000196,0.000449,0.000528,0.000775,0.001714,0.001908,0.003912,0.007326,0.014999,0.026571,0.055408,0.100456,0.205752,0.406162
