10,11,12,13,14,15,16,17,18,19,20,21,22
0.000068,0.000153,0.000358,0.000753,0.001571,0.003240,0.006853,0.014238,0.030067,0.064635,0.123157,0.257701,0.524223
0.000061,0.000149,0.000331,0.000758,0.001585,0.003234,0.006894,0.014225,0.029596,0.063744,0.122855,0.253529,0.516307
0.000058,0.000156,0.000185,0.000378,0.000828,0.001720,0.003601,0.007325,0.015475,0.032830,0.067506,0.132766,0.270099
0.000062,0.000161,0.000195,0.000397,0.000679,0.001421,0.002822,0.005842,0.010971,0.024884,0.045760,0.080956,0.185759
0.000069,0.000172,0.000219,0.000305,0.000541,0.001017,0.002125,0.004334,0.009282,0.017590,0.031062,0.066566,0.124905
0.000627,0.000198,0.000240,0.000332,0.000578,0.000929,0.001925,0.003724,0.007431,0.013805,0.027443,0.054912,0.104878
