10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.000076,0.000156,0.000384,0.001151,0.001580,0.003272,0.006323,0.012564,0.025517,0.051552,0.105820,0.209857,0.431198,0.930251,1.892664
0.000158,0.000255,0.000418,0.000822,0.001652,0.003304,0.007299,0.014216,0.027795,0.057877,0.116165,0.239011,0.480853,1.002255,2.010319
0.000224,0.000299,0.000529,0.000739,0.001714,0.002198,0.004635,0.013210,0.017086,0.043704,0.072795,0.233838,0.434013,0.557362,1.948094
0.000269,0.000366,0.000549,0.000723,0.001107,0.002242,0.003361,0.008710,0.014146,0.029176,0.055135,0.148315,0.206669,0.514304,1.086966
0.000426,0.000426,0.000640,0.000875,0.001156,0.001802,0.002546,0.005107,0.009243,0.017257,0.039871,0.099248,0.170656,0.519965,0.651414
0.005497,0.000794,0.001350,0.001593,0.001516,0.001884,0.003003,0.007644,0.013497,0.017092,0.028822,0.061749,0.184069,0.288073,0.491891
