10,11,12,13,14,15,16,17,18,19,20,21,22
0.000095,0.000216,0.000496,0.000912,0.001699,0.003338,0.007059,0.014425,0.028750,0.063623,0.128998,0.260693,0.515678
0.000097,0.000225,0.000492,0.000928,0.001771,0.003478,0.006957,0.014356,0.029822,0.062738,0.125690,0.259639,0.530034
0.000108,0.000132,0.000287,0.000562,0.001060,0.002093,0.003938,0.007966,0.016138,0.032450,0.069264,0.140810,0.285970
0.000116,0.000139,0.000281,0.000416,0.000932,0.001788,0.003457,0.007740,0.012938,0.028188,0.060230,0.118525,0.236546
0.000130,0.000169,0.000186,0.000371,0.000604,0.001288,0.002358,0.004985,0.009579,0.020036,0.041550,0.093482,0.171234
0.002210,0.000260,0.000277,0.003585,0.001199,0.001210,0.002183,0.004372,0.009047,0.017703,0.034344,0.067452,0.133103
